   Crop          1       2       3       4       5       6       7       8       9      10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64
   #  NAME      WA      HI     TOP     TBS    DMLA    DLAI   DLAP1   DLAP2    RLAD    RBMD     ALT     GSI     CAF     SDW     HMX    RDMX    WAC2     CNY     CPY     CKY    WSYF     PST    COSD    PRYG    PRYF     WCY     BN1     BN2     BN3     BP1     BP2     BP3     BK1     BK2     BK3     BW1     BW2     BW3     IDC   FRST1   FRST2    WAVP    VPTH    VPD2   RWPC1   RWPC2    GMHU   PPLP1   PPLP2    STX1    STX2    BLG1    BLG2     WUB     FTO     FLT    CCEM    IPDU    TRE1    TRE2    LAYR    WDRM    EXTC    GPAL
   95 CEAT   35.00    0.10   25.00    6.00    3.00    0.85   15.05   54.95    2.00    1.00    4.00   0.007    0.85    5.00    0.80    1.30  660.47   0.023  0.0033    0.00    0.05    0.60    2.20    0.00    0.00    0.13    0.03  0.0265  0.0258  0.0074  0.0037  0.0035    0.00    0.00    0.00    3.39    3.39    1.61    6.00    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00   30.30   70.75    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   CHEAT GRASS               
   96 LBST   25.00    0.15   25.00   12.00    3.00    0.35    5.10   25.70    0.50   10.00    2.00  0.0074    0.85    6.00    1.00    2.00  660.29  0.0106   0.001   0.006    0.08    0.60    2.20    0.00    0.00    0.10    0.03  0.0106  0.0078  0.0018   0.001  0.0008  0.0082  0.0047  0.0035    3.39    3.39    3.39    6.00    5.01   15.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   50.95    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   LITTLE BLUESTEM GRASS     
   97 GRMA   18.00    0.15   25.00   12.00    2.00    0.35    5.05   30.70    0.10   10.00    2.00  0.0074    0.85    6.00    0.30    1.40  660.21  0.0131   0.001   0.012    0.08    0.60    2.20    0.00    0.00    0.10    0.03  0.0131  0.0086  0.0018   0.001  0.0008  0.0268  0.0153  0.0115    3.39    3.39    3.39    6.00    5.01   15.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   GRAMAGRASS                
   98 BUFF   20.00    0.15   25.00   12.00    2.00    0.50   10.20   20.95    0.20   10.00    2.00  0.0074    0.85    6.00    0.20    1.40  660.23  0.0122   0.001   0.006    0.08    0.60    2.20    0.00    0.00    0.09    0.03  0.0157  0.0091  0.0018   0.001  0.0008  0.0082  0.0047  0.0035    3.39    3.39    3.39    6.00    5.01   15.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   BUFFALO GRASS             
   99 SGUM   16.00    0.75   25.00    5.00    5.00    0.75   15.40   30.80    0.50    1.00    1.00   0.005    0.85   80.00   20.00    2.00  660.20  0.0015  0.0003   0.002    0.05    0.60    3.00    0.00  100.00    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39    8.00    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00 1000.95  100.05    0.05    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   SWEETGUM TREE             
  100 CASS   15.00    0.95   27.50   12.00    3.00    0.80   15.01   50.95    2.00   10.00    4.00   0.007    0.85  200.00    2.00    2.00  660.20   0.013   0.003   0.026    0.01    0.60    0.10   50.00    0.70    0.50    0.04    0.01   0.007   0.006   0.003   0.002    0.03    0.03    0.03    1.26   0.633    0.32    4.00    5.01   15.95   10.00    1.00    4.30    0.40    0.60  100.00    5.20   20.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   CASAVA                    
  101 COWP   25.00    0.45   25.00   12.00    5.00    0.75   15.10   80.95    1.00    1.00    5.00    0.01    0.85   25.00    1.20    1.00  660.34    0.04   0.005   0.018    0.05    0.60    0.33   24.00   10.00    0.12  0.0515  0.0335  0.0296  0.0074  0.0037  0.0035   0.014   0.013   0.012    1.26    0.63    0.32    1.00    5.01   15.10    7.00    1.00    4.75    0.40    0.20  100.00    1.10   10.90    0.12    4.90    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   COWPEA                    
  102 CHKP   20.00    0.52   22.50   10.00    2.00    0.50   15.01   50.95    1.00    0.50    3.00  0.0078    0.85  100.00    0.50    1.70  660.25    0.04   0.005   0.018    0.01    0.60   10.00  100.00   10.00    0.13   0.055    0.03   0.023  0.0074  0.0037  0.0035   0.014   0.013   0.012   1.266   0.633    0.32    1.00    5.02   15.95   10.00    1.00    4.75    0.40    0.20  100.00    1.10   10.90    0.12    4.90    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   CHICK PEA                 
  103 BAHG   30.00    0.01   25.00    8.00    5.00    0.99   15.01   50.95    1.00    1.00    2.00   0.007    0.85    5.00    1.00    2.00  660.38   0.003  0.0234  0.0033    0.01    0.60    4.41   20.00    5.00    0.10    0.06  0.0231  0.0134  0.0084  0.0032  0.0019    0.00    0.00    0.00    3.39    3.39    3.39    6.00    5.50   15.95    7.00    0.50    4.75    0.40    0.20  100.00   10.10  100.90    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   BAHIA GRASS               
  104 BUWH   25.00    0.23   25.00    5.00    3.00    0.49   15.02   45.95    0.30    0.30    3.00  0.0078    0.90  100.00    1.00    1.00  660.39    0.20   0.038  0.0079    0.00    0.90    4.80  100.00    5.00    0.12   0.044  0.0182  0.0164  0.0073  0.0037  0.0023    0.00    0.00    0.00    1.27    0.60    0.73    1.00    5.05   15.10   10.00    0.50    4.75    0.40    0.20  100.00    1.10   10.90    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   BUCKWHEAT                 
  105 PRMI   35.00    0.25   30.00   10.00    2.50    0.85   15.01   50.95    1.00    1.00    4.00   0.012    0.85    5.00    1.00    1.00  660.40    0.05   0.019   0.003    0.10    0.60    0.20  140.00    5.00    0.05   0.044    0.02    0.01   0.006  0.0022  0.0012    0.00    0.00    0.00   0.657   0.657    0.32    4.00    5.01   15.05    8.00    0.50    4.75    0.40    0.20  100.00    1.10   10.90    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   PROSO MILLET              
  106 SEBK   30.00    0.75   25.00    5.00    4.00    0.99    5.05   40.95    1.00    1.00    5.00   0.005    0.85   80.00    3.00    3.50  660.35    0.05  0.0015  0.0003    0.74    0.95    3.00 1000.00    5.00    0.01    0.02    0.01   0.008  0.0007  0.0004  0.0003    0.00    0.00    0.00    3.39    3.39    3.39    3.00   20.01   40.90    8.00    0.50    4.75    0.40    0.20  100.00 1000.95  100.10    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   SEA BUCKTHORN             
  107 POAN   30.00    0.02   18.00    0.00    5.00    0.50    5.50   50.99    0.50    1.00    2.00   0.007    0.85   90.00    0.80    1.30  660.41   0.022  0.0028   0.006    0.01    0.60    1.33  120.00    5.00    0.10   0.066   0.025  0.0147  0.0105   0.004  0.0024   0.023   0.015   0.011    3.39    3.39    1.61    5.00    5.01   15.10    6.00    0.50    4.75    0.40    0.20  100.00   10.10  100.90    0.07    6.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   ANNUAL BLUEGRASS (POA)    
  108 GRAP   30.00    0.02   30.00   10.00    2.00    0.90    5.01   50.95    1.00    1.00    3.00   0.007    0.85  100.00    2.00    2.00  660.35    0.02  0.0025    0.00    0.01    0.60    1.00 1000.00    0.00    0.90    0.01   0.004   0.003  0.0014  0.0008  0.0006    0.00    0.00    0.00    3.39    3.39    3.39    8.00   15.01   23.50   10.00    1.00    4.75    0.40    0.20  100.00    1.25    5.90    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   GRAPES                    
  109 PTOM   24.00    0.60   27.00   10.00    4.50    0.75   10.01   55.95    0.20    2.50    2.00   0.013    0.85   90.00    1.00    1.50  660.41    0.03  0.0045  0.0342    0.17    0.60 1136.16  120.00    5.00    0.94    0.05   0.027   0.022   0.006  0.0035   0.003   0.053   0.045    0.04   1.138   0.603   0.332    4.00    5.15   15.95    8.00    1.00    3.75    0.20    0.10  100.00    4.40    7.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   PROCESSING TOMATOES       
  110 BRSH   10.00    0.05   30.00   10.00    1.35    0.99    5.05   40.95    1.00    1.00    5.00   0.005    0.85   80.00    6.00    3.50  660.15  0.0015  0.0003   0.002    0.05    0.60    6.72 1000.00    5.00    0.01    0.02    0.01   0.008  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39    8.00    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   CRP WEST BRUSH            
  111 LESP   20.00    0.02   25.00    1.00    5.00    0.90   15.01   50.95    0.50    0.50    3.00    0.01    0.85   15.00    1.25    2.00  660.27  0.0601  0.0066  0.0074    0.01    0.60    3.64   77.00  172.86    0.12  0.0515  0.0291  0.0247  0.0082  0.0028  0.0022  0.0231  0.0189  0.0178    3.39    3.39    3.39    3.00    5.01   15.10    4.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.07    2.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   LESPEDEZA GRASS           
  112 ORCH   30.00    0.02   15.00    0.00    5.00    0.80   15.01   50.95    1.00    1.00    2.00   0.007    0.85   90.00    1.20    2.00  660.41   0.015   0.002   0.016    0.01    0.60    2.01  120.00    5.00    0.10  0.0444  0.0233  0.0133  0.0085  0.0034  0.0019   0.023   0.019   0.016    3.39    3.39    3.39    6.00    5.01   15.10    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.05    3.90    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   ORCHARD GRASS             
  113 LOVE   30.00    0.02   15.00    0.00    5.00    0.80   15.01   50.95    1.00    1.00    2.00   0.007    0.85   90.00    1.20    2.00  660.41   0.015   0.002   0.016    0.01    0.60    2.01  120.00    5.00    0.10    0.04   0.021   0.012  0.0099  0.0039  0.0022   0.023   0.019   0.016    3.39    3.39    3.39    6.00    5.01   15.10    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.05    3.90    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   LOVE GRASS                
  114  ASH   25.00    0.05   30.00   10.00    7.00    0.99    5.05   40.95    1.00    1.00    4.00   0.012    0.85   80.00    6.00    3.50  660.34  0.0015  0.0003   0.002    0.05    0.60    6.72 1000.00    5.00    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39    8.00    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00   68.99   20.35    0.05    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   ASH TREES                 
  115  OAK   15.00    0.75   30.00   10.00    5.00    0.99    5.05   40.95    1.00    1.00    5.00   0.005    0.85   80.00    6.00    3.50  660.15  0.0015  0.0003   0.002    0.05    0.60    3.00    0.00  100.00    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39    8.00    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00 1000.95  100.05    0.05    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   OAK TREE                  
  116 SHBG   30.00    0.02   24.00    4.00    1.50    0.80   15.01   50.95    1.00    1.00    2.00  0.0074    0.85   90.00    1.00    2.00  660.41   0.015   0.002   0.016    0.01    0.60    2.20    0.00    0.00    0.10  0.0468  0.0246   0.014  0.0109  0.0043  0.0024   0.023   0.019   0.016    3.39    3.39    3.39    6.00    5.01   15.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   SHERMAN BLUE GRASS        
  117 KNAF   60.00    0.40   27.50   12.50    6.00    0.95   15.05   50.95    0.50    0.50    3.00    0.02    0.85   25.00    6.00    2.20  660.45   0.019  0.0029   0.014    0.30    0.60    2.82 1212.75  116.87    0.01   0.058   0.019  0.0177  0.0081  0.0027  0.0025    0.03   0.022   0.015   1.138   0.603   0.332    4.00    1.15    5.95    3.00    1.00    4.30    0.40    0.20  100.00    3.20   10.90    0.05    7.70    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   KENAF                     
  118 INDI   25.00    0.15   25.00   12.00    5.00    0.35    5.10   25.70    0.50   10.00    2.00  0.0074    0.85    6.00    1.00    2.00  660.29  0.0106   0.001   0.006    0.08    0.60    2.20    0.00    0.00    0.10    0.03  0.0106  0.0078  0.0018   0.001  0.0008  0.0082  0.0047  0.0035    3.39    3.39    3.39    6.00    5.01   15.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   50.95    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   INDIAN GRASS              
  119 COFF   10.00    0.15   30.00   10.00    1.35    0.99    5.05   40.95    1.00    1.00    5.00   0.007    0.85   80.00    6.00    3.50  660.14  0.0015  0.0003   0.002    0.05    0.60    6.72 1000.00    5.00    0.01    0.02    0.01   0.008  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39    7.00    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   COFFEE                    
  120 MISC   45.00    0.02   25.00    8.00   10.00    0.90   15.25   50.99    0.10   10.00    3.00  0.0074    0.85   80.00    4.00    2.20  660.52   0.007  0.0009   0.006    0.01    0.60    2.20    0.00    0.00    0.55    0.03   0.008   0.002  0.0019  0.0012  0.0009   0.011  0.0071   0.006    3.39    3.39    3.39    6.00    5.15   15.95   10.00    0.80    4.75    0.70    0.30  100.00    5.50   10.90    0.06    1.70    0.01    0.11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   MISCANTHUS                
  121 PAVE    0.01    0.40   15.00    0.00    0.00    0.55   15.01   50.95    1.00    1.00    3.00   0.013    0.85    0.01    2.00    2.20  660.02   0.028   0.006   0.007    0.30    0.60    4.41  190.00    5.00    0.06    0.05   0.023   0.015   0.006   0.003   0.002   0.029    0.02    0.01   1.138   0.603   0.332    4.00    5.15   15.95    7.00    0.50    4.75    0.40    0.20    0.00    1.10    4.90    0.05    7.70    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   PAVEMENT                  
  122 ORCD   15.00    0.10   22.00    6.00    4.00    0.99   10.15   50.75    1.00    1.00    5.00   0.007    0.85   80.00    3.50    1.00  660.20  0.0019  0.0004  0.0072    0.05    0.60    6.72 1000.00    5.00    0.84   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.008   0.008   0.008    3.39    3.39    3.39    8.00    5.01   15.10    3.00    0.50    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   ORCHARD                   
  123 PAST   16.00    0.15   25.00    8.00    7.60    0.35    5.10   25.70    0.50   10.00    4.00   0.007    0.85    5.00    0.80    2.00  660.18   0.018   0.001   0.006    0.08    0.60    2.20    0.00    0.00    0.13    0.03   0.017    0.01  0.0021   0.001  0.0008  0.0082  0.0047  0.0035    3.39    3.39    3.39    6.00    5.01   15.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   PASTURE                   
  124 AGRL   40.00    0.50   25.00    8.00    6.00    0.80   15.05   50.95    1.00    1.00    3.00   0.007    0.85   20.00    2.00    2.00  660.45   0.013  0.0025  0.0032    0.40    0.60    3.45  103.16   80.22    0.15   0.044   0.015    0.01  0.0062  0.0023  0.0018   0.015   0.012   0.009   0.433   0.433   0.213    4.00    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.47    7.77    0.12    1.70    0.01    0.10    0.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   AGRICULTURAL-GENERAL      
  125 AGRR   40.00    0.50   25.00    8.00    6.00    0.80   15.05   50.95    1.00    1.00    3.00   0.007    0.85   20.00    2.00    2.00  660.45   0.013  0.0025  0.0032    0.40    0.60    3.45  103.16   80.22    0.15   0.044   0.015    0.01  0.0062  0.0023  0.0018   0.015   0.012   0.009   0.433   0.433   0.213    4.00    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.47    7.77    0.12    1.70    0.01    0.10    0.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   AGRICULTURAL-ROW CROPS    
  126 RNGB   10.00    0.05   30.00   10.00    1.35    0.99    5.05   50.80    1.00    1.00    5.00   0.007    0.85   80.00    6.00    3.50  660.14  0.0015  0.0003   0.002    0.05    0.60    6.72 1000.00    5.00    0.01    0.02    0.01   0.008  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39    8.00    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   BRUSH RANGE               
  127 FRSD   15.00    0.75   30.00   10.00    5.00    0.99    5.05   40.95    1.00    1.00    5.00   0.005    0.85   80.00    6.00    3.50  660.15  0.0015  0.0003   0.002    0.05    0.60    3.00    0.00  100.00    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39    8.00    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00 1000.95  100.05    0.05    1.00    0.01    0.10    0.00    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   FOREST-DECIDUOUS          
  128 FRSE   16.00    0.05   20.00    2.00    5.00    0.15   10.50   25.99    0.50    1.00    1.00   0.007    0.85   80.00   20.00    2.00  660.22  0.0015  0.0003   0.002    0.05    0.60    6.72 1000.00    5.00    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39    7.00    5.01   15.03    3.00    0.50    4.75    0.40    0.20  100.00 1000.95  100.10    0.05    1.00    0.01    0.10    0.00    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   FOREST-EVERGREEN          
  129 WETL   30.00    0.05   30.00   10.00    5.00    0.99    5.05   40.95    1.00    1.00    5.00   0.007    0.85   80.00    7.50    3.50  660.41  0.0015  0.0003   0.002    0.05    0.60    6.72 1000.00    5.00    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39    8.00    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00  500.95   20.15    0.05    1.00    0.01    0.10    0.00    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   WETLAND-GENERAL           
  130 WETN   25.00    0.25   25.00   10.00    6.00    0.80   15.01   50.95    0.50    0.50    3.00   0.008    1.00   50.00    0.80    2.00  660.34  0.0136  0.0013  0.0013    0.25    0.60    0.85   86.88   20.00    0.14    0.05    0.02    0.01   0.006   0.003  0.0018   0.025   0.015   0.008    3.39    3.39    1.61    4.00    5.05   15.95    5.00    0.50    4.75    0.40    0.20  100.00  125.60  250.95    0.12    3.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   WETLAND-NON FORESTED      
  131 SWRN   30.00    0.02   25.00    8.00    5.00    0.99   15.01   50.95    1.00    1.00    4.00   0.005    0.85    5.00    1.00    2.00  660.41   0.015  0.0016   0.012    0.01    0.60    0.69   20.00    5.00    0.10  0.0193   0.011  0.0083  0.0028  0.0016  0.0012   0.021   0.012   0.009    3.39    3.39    3.39    6.00    1.10    5.95    6.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.09    2.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   SOUTHWESTERN RANGE        
  132  HAY   35.00    0.50   27.50   10.00    5.00    0.80   15.01   50.95    0.50    0.50    2.00   0.007    0.85   90.00    2.00    2.00  660.40  0.0199  0.0032  0.0039    0.45    0.60    3.66    0.00   33.08    0.13   0.044  0.0164  0.0128   0.006  0.0022  0.0018    0.15    0.15    0.15    3.39    3.39    0.32    4.00    5.05   15.95    7.00    0.50    4.75    0.40    0.20  100.00    5.43   15.79    0.20    4.80    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   HAY                       
  133 FRST   16.00    0.75   25.00    5.00    5.00    0.75   15.40   30.80    0.50    1.00    1.00   0.005    0.85   80.00   20.00    2.00  660.20  0.0015  0.0003   0.002    0.05    0.60    3.00    0.00  100.00    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39    8.00    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00 1000.95  100.05    0.05    1.00    0.01    0.10    0.00    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   FOREST-MIXED              
  134 WETF   16.00    0.75   25.00    5.00    5.00    0.75   15.40   30.80    0.50    1.00    1.00   0.005    0.85   80.00   20.00    2.00  660.20  0.0015  0.0003   0.002    0.05    0.60    3.00    0.00  100.00    0.01   0.006   0.002  0.0015  0.0007  0.0004  0.0003   0.006   0.003   0.002    3.39    3.39    3.39    8.00    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00 1000.95  100.05    0.05    1.00    0.01    0.10    0.00    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   WETLAND-FORESTED          
  135 AGRC   35.00    0.45   15.00    0.00    6.00    0.60   15.01   50.95    1.00    1.00    2.00   0.007    0.85   90.00    1.00    2.00  660.47  0.0249  0.0033  0.0042    0.21    0.60    0.26  153.62   20.00    0.12    0.06   0.023  0.0134  0.0084  0.0032  0.0019   0.023    0.02   0.017    3.39    3.39    1.61    5.00    5.01   15.10    6.00    0.50    4.75    0.40    0.20  100.00  125.60  250.95    0.07    6.00    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   AGRICULTURAL-CLOSE GROWN  
  136 WATR    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   WATER                     
  137 URBN    0.01    0.40   15.00    0.00    0.00    0.55   15.01   50.95    1.00    1.00    3.00   0.013    0.85    0.01    2.00    2.20  660.02   0.028   0.006   0.007    0.30    0.60    4.41  190.00    5.00    0.06    0.05   0.023   0.015   0.006   0.003   0.002   0.029    0.02    0.01   1.138   0.603   0.332    4.00    5.15   15.95    7.00    0.50    4.75    0.40    0.20    0.00    1.10    4.90    0.05    7.70    0.01    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   PAVEMENT                  
