  182	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ029271.WND   33.83  -109.97     AZ           WHITERIVER AZ      
  183	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ029287.WND   33.97  -112.73     AZ           WICKENBURG AZ      
  184	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ029309.WND   34.73  -113.62     AZ           WIKIEUP AZ         
  185	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ029334.WND   32.25  -109.83     AZ           WILLCOX AZ         
  186	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ029359.WND   35.25  -112.18     AZ           WILLIAMS AZ        
  187	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ029410.WND   35.68  -109.05     AZ           WINDOW ROCK AZ     
  188	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ029439.WND   35.02  -110.73     AZ           WINSLOW WBO AZ     
  189	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ029542.WND   35.52  -111.37     AZ           WUPATKI NATL MON AZ
  190	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ029645.WND   34.87  -114.15     AZ           YUCCA AZ           
  191	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ029652.WND   32.62  -114.65     AZ           YUMA CITRUS STA AZ 
  192	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ029654.WND   32.83  -114.40     AZ           YUMA TEST STN AZ   
  193	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AZ029660.WND   32.67  -114.60     AZ           YUMA WB AP AZ      
  194	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AR030130.WND   34.80   -92.87     AR           ALUM FORK AR       
  195	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AR030220.WND   34.12   -93.05     AR           ARKADELPHIA AR     
  196	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AR030458.WND   35.82   -91.78     AR           BATESVILLE LVSTK AR
  197	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AR030460.WND   35.77   -91.63     AR           BATESVILLE L D 1 AR
  198	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AR030582.WND   34.55   -92.62     AR           BENTON AR          
  199	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AR030586.WND   36.37   -94.22     AR           BENTONVILLE AR     
  200	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AR030764.WND   34.60   -93.18     AR           BLAKELY MTN DAM AR 
  201	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AR030806.WND   35.93   -89.92     AR           BLYTHEVILLE AR     
  202	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AR030936.WND   34.90   -91.18     AR           BRINKLEY AR        
  203	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AR031152.WND   33.60   -92.82     AR           CAMDEN 1 AR        
  204	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AR031455.WND   35.47   -93.47     AR           CLARKSVILLE AR     
  205	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AR031596.WND   35.08   -92.45     AR           CONWAY AR          
  206	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AR031632.WND   36.40   -90.58     AR           CORNING AR         
  207	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AR031730.WND   33.03   -91.93     AR           CROSSETT 7 S AR    
  208	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AR031948.WND   34.03   -94.35     AR           DE QUEEN AR        
  209	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AR031968.WND   34.97   -91.50     AR           DES ARC AR         
  210	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AR032148.WND   33.88   -91.50     AR           DUMAS 1 AR         
  211	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AR032300.WND   33.22   -92.80     AR           EL DORADO AR       
  212	C:\APEXMP\REQUIRED\db03_wndus_weppcligen\AR032356.WND   36.40   -93.75     AR           EUREKA SPRINGS AR  
